date,id,product_number,reporterhq_id,prod_category,segment,inventory_units,sales_units,inventory_detrended,sales_detrended,inventory_residuals,sales_residuals,inventory_units_cleansed,sales_units_cleansed
2022-03-19,202211-184569,184569,3,Clover,Core,177.0,16.0,151.2000000000001,21.742857142857154,25.799999999999898,-5.742857142857154,177.0,16.0
2022-03-26,202212-184569,184569,3,Clover,Core,132.0,59.0,136.80000000000007,55.828571428571465,-4.800000000000068,3.1714285714285353,132.0,59.0
2022-04-02,202213-184569,184569,3,Clover,Core,66.0,80.0,72.51428571428575,77.00000000000004,-6.514285714285748,2.9999999999999574,66.0,80.0
2022-04-09,202214-184569,184569,3,Clover,Core,39.0,65.0,37.71428571428573,63.37142857142861,1.2857142857142705,1.6285714285713908,39.0,65.0
2022-04-16,202215-184569,184569,3,Clover,Core,35.0,35.0,38.0857142857143,38.94285714285716,-3.085714285714303,-3.9428571428571573,35.0,35.0
2022-04-23,202216-184569,184569,3,Clover,Core,53.0,30.0,50.171428571428606,30.514285714285727,2.8285714285713937,-0.5142857142857267,53.0,30.0
2022-04-30,202217-184569,184569,3,Clover,Core,56.0,44.0,51.885714285714315,45.88571428571431,4.1142857142856855,-1.8857142857143074,56.0,44.0
2022-05-07,202218-184569,184569,3,Clover,Core,40.0,65.0,43.428571428571445,53.94285714285717,-3.428571428571445,11.057142857142829,40.0,65.0
2022-05-14,202219-184569,184569,3,Clover,Core,49.0,59.0,58.68571428571432,77.60000000000004,-9.685714285714319,-18.600000000000037,49.0,59.0
2022-05-21,202220-184569,184569,3,Clover,Core,87.0,121.0,68.40000000000003,110.45714285714291,18.599999999999966,10.542857142857088,87.0,121.0
2022-05-28,202221-184569,184569,3,Clover,Core,45.0,129.0,56.400000000000034,120.25714285714292,-11.400000000000034,8.742857142857076,45.0,129.0
2022-06-04,202222-184569,184569,3,Clover,Core,31.0,84.0,28.17142857142858,97.54285714285719,2.8285714285714185,-13.542857142857187,31.0,84.0
2022-06-11,202223-184569,184569,3,Clover,Core,20.0,89.0,20.342857142857152,85.05714285714289,-0.3428571428571523,3.9428571428571075,20.0,89.0
2022-06-18,202224-184569,184569,3,Clover,Core,20.0,89.0,23.514285714285723,86.1714285714286,-3.514285714285723,2.8285714285713937,20.0,89.0
2022-06-25,202225-184569,184569,3,Clover,Core,35.0,75.0,28.4857142857143,81.85714285714289,6.514285714285698,-6.85714285714289,35.0,75.0
2022-07-02,202226-184569,184569,3,Clover,Core,28.0,71.0,33.74285714285716,56.94285714285718,-5.7428571428571615,14.057142857142821,28.0,71.0
2022-07-09,202227-184569,184569,3,Clover,Core,38.0,21.0,32.6857142857143,37.97142857142859,5.3142857142857025,-16.97142857142859,38.0,21.0
2022-07-16,202228-184569,184569,3,Clover,Core,37.0,33.0,43.42857142857145,21.257142857142867,-6.428571428571452,11.742857142857133,37.0,33.0
2022-07-23,202229-184569,184569,3,Clover,Core,59.0,17.0,54.457142857142884,24.628571428571448,4.542857142857116,-7.628571428571448,59.0,17.0
2022-07-30,202230-184569,184569,3,Clover,Core,63.0,20.0,63.60000000000003,3.371428571428565,-0.6000000000000298,16.628571428571433,63.0,20.0
2022-08-06,202231-184569,184569,3,Clover,Core,61.0,0.0,58.34285714285717,37.97142857142859,2.65714285714283,-37.97142857142859,61.0,23.333333333333332
2022-08-13,202232-184569,184569,3,Clover,Core,58.0,109.0,69.40000000000003,63.57142857142861,-11.400000000000034,45.42857142857139,58.0,12.333333333333334
2022-08-20,202233-184569,184569,3,Clover,Core,90.0,56.0,73.28571428571433,88.57142857142863,16.714285714285666,-32.571428571428626,90.0,43.0
2022-08-27,202234-184569,184569,3,Clover,Core,60.0,80.0,68.82857142857146,59.85714285714289,-8.828571428571465,20.14285714285711,60.0,80.0
2022-09-03,202235-184569,184569,3,Clover,Core,66.0,40.0,75.94285714285718,47.028571428571446,-9.942857142857179,-7.028571428571446,66.0,40.0
2022-09-10,202236-184569,184569,3,Clover,Core,103.0,30.0,82.42857142857147,39.00000000000002,20.571428571428527,-9.000000000000021,103.0,30.0
2022-09-17,202237-184569,184569,3,Clover,Core,50.0,62.0,61.22857142857146,50.171428571428606,-11.228571428571463,11.828571428571394,50.0,62.0
2022-09-24,202238-184569,184569,3,Clover,Core,26.0,43.0,25.314285714285724,44.457142857142884,0.6857142857142762,-1.457142857142884,26.0,43.0
2022-10-01,202239-184569,184569,3,Clover,Core,19.0,18.0,18.485714285714295,22.62857142857144,0.5142857142857054,-4.6285714285714405,19.0,18.0
2022-10-08,202240-184569,184569,3,Clover,Core,25.0,15.0,29.45714285714287,10.714285714285717,-4.45714285714287,4.285714285714283,25.0,15.0
2022-10-15,202241-184569,184569,3,Clover,Core,46.0,8.0,37.771428571428594,14.171428571428578,8.228571428571406,-6.171428571428578,46.0,8.0
2022-10-22,202242-184569,184569,3,Clover,Core,32.0,21.0,35.342857142857156,13.200000000000006,-3.342857142857156,7.799999999999994,32.0,21.0
2022-10-29,202243-184569,184569,3,Clover,Core,29.0,6.0,34.05714285714288,11.485714285714293,-5.057142857142878,-5.485714285714293,29.0,6.0
2022-11-05,202244-184569,184569,3,Clover,Core,44.0,6.0,36.114285714285735,2.1428571428571423,7.885714285714265,3.8571428571428577,44.0,6.0
2022-11-12,202245-184569,184569,3,Clover,Core,25.0,0.0,28.257142857142874,4.800000000000002,-3.257142857142874,-4.800000000000002,25.0,0.0
2022-11-19,202246-184569,184569,3,Clover,Core,12.0,12.0,12.342857142857149,8.657142857142862,-0.34285714285714874,3.342857142857138,12.0,12.0
2022-11-26,202247-184569,184569,3,Clover,Core,7.0,10.0,6.742857142857144,9.14285714285715,0.25714285714285623,0.8571428571428505,7.0,10.0
2022-12-03,202248-184569,184569,3,Clover,Core,8.0,1.0,9.800000000000004,3.0571428571428583,-1.8000000000000043,-2.0571428571428583,8.0,1.0
2022-12-10,202249-184569,184569,3,Clover,Core,16.0,2.0,12.400000000000006,2.257142857142858,3.5999999999999943,-0.257142857142858,16.0,2.0
2022-12-17,202250-184569,184569,3,Clover,Core,11.0,6.0,12.885714285714291,4.542857142857146,-1.8857142857142914,1.4571428571428537,11.0,6.0
2022-12-24,202251-184569,184569,3,Clover,Core,15.0,3.0,14.228571428571435,3.1714285714285735,0.7714285714285651,-0.17142857142857348,15.0,3.0
2022-12-31,202252-184569,184569,3,Clover,Core,28.0,0.0,29.885714285714297,1.1142857142857143,-1.8857142857142968,-1.1142857142857143,28.0,0.0
2023-01-07,202301-184569,184569,3,Clover,Core,59.0,2.0,60.714285714285744,0.885714285714286,-1.7142857142857437,1.1142857142857139,59.0,2.0
2023-01-14,202302-184569,184569,3,Clover,Core,95.0,1.0,87.5428571428572,1.7714285714285725,7.457142857142799,-0.7714285714285725,95.0,1.0
2023-01-21,202303-184569,184569,3,Clover,Core,103.0,2.0,114.8285714285715,0.02857142857142725,-11.828571428571493,1.9714285714285729,103.0,2.0
2023-01-28,202304-184569,184569,3,Clover,Core,137.0,1.0,124.05714285714294,5.971428571428575,12.942857142857065,-4.971428571428575,137.0,1.0
2023-02-04,202305-184569,184569,3,Clover,Core,113.0,17.0,117.71428571428578,12.114285714285723,-4.714285714285779,4.885714285714277,113.0,17.0
2023-02-11,202306-184569,184569,3,Clover,Core,98.0,11.0,104.3428571428572,9.371428571428575,-6.3428571428571985,1.6285714285714246,98.0,11.0
2023-02-18,202307-184569,184569,3,Clover,Core,104.0,1.0,94.6571428571429,9.314285714285717,9.342857142857099,-8.314285714285717,104.0,1.0
2023-02-25,202308-184569,184569,3,Clover,Core,69.0,24.0,71.48571428571432,17.571428571428584,-2.485714285714323,6.428571428571416,69.0,24.0
2023-03-04,202309-184569,184569,3,Clover,Core,40.0,20.0,44.371428571428595,18.37142857142858,-4.371428571428595,1.6285714285714192,40.0,20.0
2023-03-11,202310-184569,184569,3,Clover,Core,35.0,4.0,30.628571428571444,9.828571428571433,4.371428571428556,-5.828571428571433,35.0,4.0
2023-03-18,202311-184569,184569,3,Clover,Core,21.0,10.0,23.65714285714287,5.371428571428574,-2.657142857142869,4.628571428571426,21.0,10.0
2023-03-25,202312-184569,184569,3,Clover,Core,16.0,4.0,14.371428571428579,6.742857142857147,1.628571428571421,-2.7428571428571473,16.0,4.0
2023-04-01,202313-184569,184569,3,Clover,Core,7.0,6.0,6.828571428571431,4.8000000000000025,0.17142857142856904,1.1999999999999975,7.0,6.0
2023-04-08,202314-184569,184569,3,Clover,Core,0.0,4.0,1.628571428571428,3.6571428571428592,-1.628571428571428,0.34285714285714075,0.0,4.0
2023-04-15,202315-184569,184569,3,Clover,Core,3.0,0.0,1.4571428571428566,0.8571428571428573,1.5428571428571434,-0.8571428571428573,3.0,0.0
2023-04-22,202316-184569,184569,3,Clover,Core,5.0,0.0,5.428571428571431,-0.34285714285714336,-0.4285714285714306,0.34285714285714336,5.0,0.0
2023-04-29,202317-184569,184569,3,Clover,Core,13.0,0.0,12.714285714285715,0.228571428571414,0.2857142857142847,-0.228571428571414,13.0,0.0
2023-05-06,202318-184569,184569,3,Clover,Core,29.0,0.0,29.07142857142858,-0.05714285714288492,-0.07142857142858006,0.05714285714288492,29.0,0.0
2022-04-30,202217-218127,218127,3,Arale,Premium,10.0,9.0,37.77142857142859,26.571428571428584,-27.771428571428586,-17.571428571428584,10.0,9.0
2022-05-07,202218-218127,218127,3,Arale,Premium,14.0,11.0,5.257142857142849,3.028571428571424,8.74285714285715,7.971428571428576,14.0,11.0
2022-05-14,202219-218127,218127,3,Arale,Premium,27.0,8.0,26.228571428571435,9.28571428571429,0.7714285714285651,-1.28571428571429,27.0,8.0
2022-05-21,202220-218127,218127,3,Arale,Premium,57.0,9.0,70.97142857142862,5.485714285714286,-13.971428571428618,3.5142857142857142,57.0,9.0
2022-05-28,202221-218127,218127,3,Arale,Premium,121.0,8.0,97.08571428571435,17.000000000000007,23.914285714285654,-9.000000000000007,121.0,8.0
2022-06-04,202222-218127,218127,3,Arale,Premium,73.0,40.0,83.71428571428577,32.71428571428574,-10.714285714285765,7.285714285714263,73.0,40.0
2022-06-11,202223-218127,218127,3,Arale,Premium,46.0,35.0,51.057142857142885,29.94285714285716,-5.057142857142885,5.057142857142839,46.0,35.0
2022-06-18,202224-218127,218127,3,Arale,Premium,48.0,8.0,40.285714285714306,20.685714285714294,7.714285714285694,-12.685714285714294,48.0,8.0
2022-06-25,202225-218127,218127,3,Arale,Premium,28.0,33.0,31.34285714285716,26.657142857142873,-3.3428571428571594,6.342857142857127,28.0,33.0
2022-07-02,202226-218127,218127,3,Arale,Premium,25.0,36.0,25.514285714285723,32.05714285714288,-0.5142857142857231,3.9428571428571217,25.0,36.0
2022-07-09,202227-218127,218127,3,Arale,Premium,39.0,17.0,43.628571428571455,22.485714285714298,-4.628571428571455,-5.485714285714298,39.0,17.0
2022-07-16,202228-218127,218127,3,Arale,Premium,64.0,22.0,52.51428571428575,21.828571428571436,11.485714285714252,0.17142857142856371,64.0,22.0
2022-07-23,202229-218127,218127,3,Arale,Premium,40.0,33.0,48.82857142857145,31.714285714285733,-8.82857142857145,1.285714285714267,40.0,33.0
2022-07-30,202230-218127,218127,3,Arale,Premium,41.0,34.0,38.771428571428594,31.257142857142874,2.2285714285714064,2.742857142857126,41.0,34.0
2022-08-06,202231-218127,218127,3,Arale,Premium,38.0,24.0,35.60000000000002,31.285714285714306,2.3999999999999773,-7.285714285714306,38.0,24.0
2022-08-13,202232-218127,218127,3,Arale,Premium,28.0,34.0,29.714285714285726,24.571428571428587,-1.714285714285726,9.428571428571413,28.0,34.0
2022-08-20,202233-218127,218127,3,Arale,Premium,36.0,10.0,43.285714285714306,13.857142857142861,-7.285714285714306,-3.857142857142861,36.0,10.0
2022-08-27,202234-218127,218127,3,Arale,Premium,67.0,8.0,53.20000000000003,17.000000000000007,13.799999999999969,-9.000000000000007,67.0,8.0
2022-09-03,202235-218127,218127,3,Arale,Premium,41.0,39.0,53.171428571428606,22.457142857142873,-12.171428571428606,16.542857142857127,41.0,39.0
2022-09-10,202236-218127,218127,3,Arale,Premium,39.0,9.0,22.54285714285715,20.65714285714287,16.45714285714285,-11.657142857142869,39.0,9.0
2022-09-17,202237-218127,218127,3,Arale,Premium,0.0,17.0,20.65714285714286,15.457142857142863,-20.65714285714286,1.5428571428571374,0.0,17.0
2022-09-24,202238-218127,218127,3,Arale,Premium,55.0,26.0,50.714285714285744,20.00000000000001,4.285714285714256,5.999999999999989,55.0,26.0
2022-10-01,202239-218127,218127,3,Arale,Premium,94.0,17.0,79.25714285714291,28.14285714285716,14.74285714285709,-11.14285714285716,94.0,17.0
2022-10-08,202240-218127,218127,3,Arale,Premium,57.0,41.0,74.40000000000003,27.97142857142859,-17.400000000000034,13.02857142857141,57.0,41.0
2022-10-15,202241-218127,218127,3,Arale,Premium,56.0,19.0,29.51428571428572,26.80000000000001,26.48571428571428,-7.800000000000011,56.0,19.0
2022-10-22,202242-218127,218127,3,Arale,Premium,0.0,24.0,46.45714285714288,22.628571428571437,-46.45714285714288,1.371428571428563,69.0,24.0
2022-10-29,202243-218127,218127,3,Arale,Premium,107.0,38.0,62.60000000000004,40.05714285714288,44.39999999999996,-2.0571428571428783,37.666666666666664,38.0
2022-11-05,202244-218127,218127,3,Arale,Premium,53.0,59.0,70.6571428571429,54.11428571428574,-17.6571428571429,4.885714285714258,53.0,59.0
2022-11-12,202245-218127,218127,3,Arale,Premium,32.0,61.0,30.971428571428582,72.31428571428576,1.0285714285714178,-11.31428571428576,32.0,61.0
2022-11-19,202246-218127,218127,3,Arale,Premium,32.0,75.0,34.40000000000002,50.314285714285745,-2.40000000000002,24.685714285714255,32.0,75.0
2022-11-26,202247-218127,218127,3,Arale,Premium,53.0,0.0,46.40000000000002,26.142857142857153,6.59999999999998,-26.142857142857153,53.0,0.0
2022-12-03,202248-218127,218127,3,Arale,Premium,67.0,23.0,79.68571428571434,11.42857142857143,-12.68571428571434,11.57142857142857,67.0,23.0
2022-12-10,202249-218127,218127,3,Arale,Premium,123.0,26.0,103.37142857142862,26.000000000000014,19.628571428571377,-1.4210854715202004e-14,123.0,26.0
2022-12-17,202250-218127,218127,3,Arale,Premium,122.0,26.0,149.60000000000008,29.171428571428585,-27.60000000000008,-3.171428571428585,122.0,26.0
2022-12-24,202251-218127,218127,3,Arale,Premium,194.0,40.0,159.97142857142865,40.25714285714288,34.028571428571354,-0.2571428571428811,194.0,40.0
2022-12-31,202252-218127,218127,3,Arale,Premium,147.0,48.0,182.05714285714294,38.91428571428573,-35.057142857142935,9.085714285714268,147.0,48.0
2023-01-07,202301-218127,218127,3,Arale,Premium,186.0,27.0,152.9142857142858,43.02857142857145,33.085714285714204,-16.028571428571453,186.0,27.0
2023-01-14,202302-218127,218127,3,Arale,Premium,107.0,60.0,123.45714285714291,45.514285714285734,-16.457142857142912,14.485714285714266,107.0,60.0
2023-01-21,202303-218127,218127,3,Arale,Premium,92.0,43.0,96.97142857142862,47.885714285714315,-4.971428571428618,-4.8857142857143145,92.0,43.0
2023-01-28,202304-218127,218127,3,Arale,Premium,131.0,41.0,132.37142857142862,45.371428571428595,-1.3714285714286234,-4.371428571428595,131.0,41.0
2023-02-04,202305-218127,218127,3,Arale,Premium,156.0,62.0,136.1142857142858,59.08571428571432,19.885714285714187,2.9142857142856826,156.0,62.0
2023-02-11,202306-218127,218127,3,Arale,Premium,83.0,63.0,98.42857142857147,58.71428571428575,-15.428571428571473,4.285714285714249,83.0,63.0
2023-02-18,202307-218127,218127,3,Arale,Premium,60.0,35.0,55.88571428571431,34.40000000000001,4.114285714285693,0.5999999999999872,60.0,35.0
2023-02-25,202308-218127,218127,3,Arale,Premium,55.0,19.0,58.514285714285734,32.54285714285716,-3.5142857142857338,-13.542857142857159,55.0,19.0
2023-03-04,202309-218127,218127,3,Arale,Premium,84.0,63.0,87.34285714285718,48.60000000000002,-3.3428571428571843,14.399999999999977,84.0,63.0
2023-03-11,202310-218127,218127,3,Arale,Premium,122.0,57.0,113.68571428571434,55.28571428571431,8.31428571428566,1.7142857142856869,122.0,57.0
2023-03-18,202311-218127,218127,3,Arale,Premium,105.0,59.0,105.00000000000006,85.82857142857148,-5.684341886080802e-14,-26.82857142857148,105.0,59.0
2023-03-25,202312-218127,218127,3,Arale,Premium,66.0,147.0,67.62857142857146,111.34285714285721,-1.6285714285714619,35.65714285714279,66.0,147.0
2023-04-01,202313-218127,218127,3,Arale,Premium,38.0,86.0,41.34285714285716,104.77142857142864,-3.342857142857163,-18.771428571428643,38.0,86.0
2023-04-08,202314-218127,218127,3,Arale,Premium,35.0,57.0,31.142857142857153,46.45714285714287,3.857142857142847,10.54285714285713,35.0,57.0
2023-04-15,202315-218127,218127,3,Arale,Premium,32.0,22.0,35.514285714285734,39.914285714285725,-3.5142857142857338,-17.914285714285725,32.0,22.0
2023-04-22,202316-218127,218127,3,Arale,Premium,49.0,66.0,47.800000000000026,54.7714285714286,1.1999999999999744,11.2285714285714,49.0,66.0
2023-04-29,202317-218127,218127,3,Arale,Premium,65.0,65.0,65.79999999999987,72.48571428571398,-0.7999999999998693,-7.485714285713982,65.0,65.0
2023-05-06,202318-218127,218127,3,Arale,Premium,73.0,26.0,72.79999999999974,24.128571428570666,0.20000000000025864,1.871428571429334,73.0,26.0
2022-04-23,202216-225036,225036,3,Bobobo,Gaming,130.0,0.0,129.5142857142859,0.1999999999999011,0.4857142857140957,-0.1999999999999011,130.0,0.0
2022-04-30,202217-225036,225036,3,Bobobo,Gaming,145.0,0.0,146.94285714285715,-0.7999999999999532,-1.9428571428571502,0.7999999999999532,145.0,0.0
2022-05-07,202218-225036,225036,3,Bobobo,Gaming,113.0,24.0,110.08571428571435,25.200000000000017,2.914285714285654,-1.200000000000017,113.0,24.0
2022-05-14,202219-225036,225036,3,Bobobo,Gaming,58.0,45.0,63.91428571428575,34.542857142857166,-5.914285714285747,10.457142857142834,58.0,45.0
2022-05-21,202220-225036,225036,3,Bobobo,Gaming,38.0,22.0,38.60000000000001,35.88571428571431,-0.6000000000000085,-13.885714285714307,38.0,22.0
2022-05-28,202221-225036,225036,3,Bobobo,Gaming,42.0,36.0,38.40000000000002,23.228571428571442,3.59999999999998,12.771428571428558,42.0,36.0
2022-06-04,202222-225036,225036,3,Bobobo,Gaming,52.0,6.0,63.571428571428605,10.371428571428574,-11.571428571428605,-4.371428571428574,52.0,6.0
2022-06-11,202223-225036,225036,3,Bobobo,Gaming,92.0,0.0,72.88571428571433,8.485714285714288,19.11428571428567,-8.485714285714288,92.0,0.0
2022-06-18,202224-225036,225036,3,Bobobo,Gaming,51.0,35.0,61.02857142857146,24.200000000000014,-10.02857142857146,10.799999999999986,51.0,35.0
2022-06-25,202225-225036,225036,3,Bobobo,Gaming,41.0,29.0,42.71428571428574,34.05714285714288,-1.7142857142857366,-5.057142857142878,41.0,29.0
2022-07-02,202226-225036,225036,3,Bobobo,Gaming,57.0,26.0,57.85714285714289,20.171428571428578,-0.8571428571428896,5.828571428571422,57.0,26.0
2022-07-09,202227-225036,225036,3,Bobobo,Gaming,74.0,11.0,64.91428571428574,23.857142857142872,9.08571428571426,-12.857142857142872,74.0,11.0
2022-07-16,202228-225036,225036,3,Bobobo,Gaming,57.0,37.0,66.51428571428575,19.34285714285715,-9.514285714285748,17.65714285714285,57.0,37.0
2022-07-23,202229-225036,225036,3,Bobobo,Gaming,77.0,7.0,72.4571428571429,23.8857142857143,4.542857142857102,-16.8857142857143,77.0,7.0
2022-07-30,202230-225036,225036,3,Bobobo,Gaming,94.0,30.0,99.1428571428572,16.714285714285722,-5.142857142857196,13.285714285714278,94.0,30.0
2022-08-06,202231-225036,225036,3,Bobobo,Gaming,121.0,18.0,117.14285714285721,28.628571428571448,3.85714285714279,-10.628571428571448,121.0,18.0
2022-08-13,202232-225036,225036,3,Bobobo,Gaming,111.0,38.0,104.22857142857148,30.885714285714304,6.771428571428515,7.114285714285696,111.0,38.0
2022-08-20,202233-225036,225036,3,Bobobo,Gaming,62.0,33.0,69.20000000000003,31.54285714285716,-7.200000000000031,1.4571428571428413,62.0,33.0
2022-08-27,202234-225036,225036,3,Bobobo,Gaming,51.0,29.0,54.942857142857164,39.62857142857145,-3.9428571428571644,-10.628571428571448,51.0,29.0
2022-09-03,202235-225036,225036,3,Bobobo,Gaming,71.0,69.0,64.14285714285717,64.02857142857147,6.857142857142833,4.9714285714285325,71.0,69.0
2022-09-10,202236-225036,225036,3,Bobobo,Gaming,69.0,72.0,69.34285714285718,60.771428571428615,-0.34285714285718427,11.228571428571385,69.0,72.0
2022-09-17,202237-225036,225036,3,Bobobo,Gaming,72.0,15.0,78.08571428571432,23.74285714285715,-6.085714285714317,-8.74285714285715,72.0,15.0
2022-09-24,202238-225036,225036,3,Bobobo,Gaming,103.0,6.0,102.91428571428577,14.314285714285715,0.08571428571423212,-8.314285714285715,103.0,6.0
2022-10-01,202239-225036,225036,3,Bobobo,Gaming,114.0,51.0,101.40000000000006,44.40000000000002,12.599999999999937,6.59999999999998,114.0,51.0
2022-10-08,202240-225036,225036,3,Bobobo,Gaming,58.0,59.0,67.34285714285718,48.885714285714315,-9.342857142857184,10.114285714285685,58.0,59.0
2022-10-15,202241-225036,225036,3,Bobobo,Gaming,35.0,16.0,34.485714285714295,26.542857142857155,0.5142857142857054,-10.542857142857155,35.0,16.0
2022-10-22,202242-225036,225036,3,Bobobo,Gaming,36.0,26.0,39.257142857142874,34.05714285714287,-3.257142857142874,-8.057142857142871,36.0,26.0
2022-10-29,202243-225036,225036,3,Bobobo,Gaming,58.0,70.0,49.60000000000003,50.02857142857145,8.39999999999997,19.971428571428547,58.0,70.0
2022-11-05,202244-225036,225036,3,Bobobo,Gaming,60.0,35.0,75.8571428571429,47.94285714285717,-15.857142857142904,-12.942857142857171,60.0,35.0
2022-11-12,202245-225036,225036,3,Bobobo,Gaming,99.0,41.0,77.82857142857148,39.11428571428573,21.17142857142852,1.885714285714272,99.0,41.0
2022-11-19,202246-225036,225036,3,Bobobo,Gaming,47.0,57.0,58.22857142857146,58.457142857142884,-11.228571428571463,-1.457142857142884,47.0,57.0
2022-11-26,202247-225036,225036,3,Bobobo,Gaming,23.0,74.0,23.94285714285715,71.51428571428576,-0.9428571428571502,2.485714285714238,23.0,74.0
2022-12-03,202248-225036,225036,3,Bobobo,Gaming,15.0,66.0,8.657142857142858,64.88571428571433,6.342857142857142,1.1142857142856712,15.0,66.0
2022-12-10,202249-225036,225036,3,Bobobo,Gaming,0.0,36.0,7.9714285714285715,29.65714285714287,-7.9714285714285715,6.342857142857131,0.0,36.0
2022-12-17,202250-225036,225036,3,Bobobo,Gaming,29.0,0.0,26.342857142857156,23.142857142857153,2.657142857142844,-23.142857142857153,29.0,0.0
2022-12-24,202251-225036,225036,3,Bobobo,Gaming,60.0,48.0,54.51428571428575,18.000000000000007,5.485714285714252,29.999999999999993,60.0,48.0
2022-12-31,202252-225036,225036,3,Bobobo,Gaming,82.0,0.0,92.88571428571433,25.371428571428588,-10.885714285714329,-25.371428571428588,82.0,0.0
2023-01-07,202301-225036,225036,3,Bobobo,Gaming,148.0,26.0,139.77142857142866,5.5142857142857125,8.228571428571342,20.485714285714288,148.0,26.0
2023-01-14,202302-225036,225036,3,Bobobo,Gaming,184.0,0.0,193.77142857142871,13.88571428571429,-9.771428571428714,-13.88571428571429,184.0,0.0
2023-01-21,202303-225036,225036,3,Bobobo,Gaming,212.0,35.0,201.37142857142868,35.428571428571445,10.62857142857132,-0.4285714285714448,212.0,35.0
2023-01-28,202304-225036,225036,3,Bobobo,Gaming,140.0,82.0,115.65714285714292,77.88571428571433,24.342857142857085,4.114285714285671,140.0,82.0
2023-02-04,202305-225036,225036,3,Bobobo,Gaming,0.0,87.0,61.71428571428574,76.71428571428577,-61.71428571428574,10.285714285714235,178.66666666666666,87.0
2023-02-11,202306-225036,225036,3,Bobobo,Gaming,108.0,44.0,56.82857142857145,60.200000000000024,51.17142857142855,-16.200000000000024,117.33333333333333,44.0
2023-02-18,202307-225036,225036,3,Bobobo,Gaming,60.0,67.0,79.62857142857148,56.97142857142859,-19.628571428571476,10.02857142857141,60.0,67.0
2023-02-25,202308-225036,225036,3,Bobobo,Gaming,49.0,81.0,43.857142857142875,98.7428571428572,5.142857142857125,-17.742857142857204,49.0,81.0
2023-03-04,202309-225036,225036,3,Bobobo,Gaming,39.0,128.0,40.45714285714288,95.77142857142863,-1.4571428571428768,32.22857142857137,39.0,128.0
2023-03-11,202310-225036,225036,3,Bobobo,Gaming,54.0,43.0,65.48571428571432,67.34285714285718,-11.485714285714323,-24.342857142857184,54.0,43.0
2023-03-18,202311-225036,225036,3,Bobobo,Gaming,101.0,37.0,79.22857142857148,30.057142857142864,21.771428571428515,6.942857142857136,101.0,37.0
2023-03-25,202312-225036,225036,3,Bobobo,Gaming,53.0,37.0,64.6571428571429,38.71428571428573,-11.657142857142901,-1.7142857142857295,53.0,37.0
2023-04-01,202313-225036,225036,3,Bobobo,Gaming,37.0,51.0,38.37142857142859,54.85714285714289,-1.3714285714285879,-3.8571428571428896,37.0,51.0
2023-04-08,202314-225036,225036,3,Bobobo,Gaming,44.0,67.0,39.2857142857143,55.34285714285718,4.714285714285701,11.657142857142823,44.0,67.0
2023-04-15,202315-225036,225036,3,Bobobo,Gaming,49.0,28.0,51.05714285714288,35.71428571428573,-2.0571428571428783,-7.7142857142857295,49.0,28.0
2023-04-22,202316-225036,225036,3,Bobobo,Gaming,82.0,13.0,94.68571428571434,9.742857142857142,-12.68571428571434,3.257142857142858,82.0,13.0
2023-04-29,202317-225036,225036,3,Bobobo,Gaming,149.0,11.0,140.54285714285655,13.171428571428557,8.457142857143452,-2.1714285714285566,149.0,11.0
2023-05-06,202318-225036,225036,3,Bobobo,Gaming,108.0,49.0,110.11428571428476,48.45714285714284,-2.1142857142847618,0.5428571428571587,108.0,49.0
2023-01-28,202304-226023,226023,3,Clover,Core,191.0,53.0,144.97142857142865,47.68571428571431,46.028571428571354,5.314285714285688,36.333333333333336,53.0
2023-02-04,202305-226023,226023,3,Clover,Core,123.0,75.0,147.08571428571437,60.7714285714286,-24.085714285714374,14.2285714285714,123.0,75.0
2023-02-11,202306-226023,226023,3,Clover,Core,93.0,47.0,85.54285714285719,71.34285714285718,7.457142857142813,-24.342857142857184,93.0,47.0
2023-02-18,202307-226023,226023,3,Clover,Core,57.0,110.0,63.00000000000003,97.48571428571434,-6.000000000000028,12.514285714285663,57.0,110.0
2023-02-25,202308-226023,226023,3,Clover,Core,58.0,121.0,55.42857142857146,117.31428571428579,2.571428571428541,3.6857142857142122,58.0,121.0
2023-03-04,202309-226023,226023,3,Clover,Core,69.0,83.0,75.85714285714289,78.02857142857147,-6.85714285714289,4.9714285714285325,69.0,83.0
2023-03-11,202310-226023,226023,3,Clover,Core,93.0,42.0,78.00000000000004,67.45714285714288,14.999999999999957,-25.457142857142884,93.0,42.0
2023-03-18,202311-226023,226023,3,Clover,Core,53.0,102.0,61.742857142857176,77.57142857142861,-8.742857142857176,24.428571428571388,53.0,102.0
2023-03-25,202312-226023,226023,3,Clover,Core,47.0,70.0,48.8857142857143,72.05714285714289,-1.8857142857143003,-2.0571428571428925,47.0,70.0
2023-04-01,202313-226023,226023,3,Clover,Core,71.0,38.0,75.28571428571433,55.05714285714288,-4.285714285714334,-17.05714285714288,71.0,38.0
2023-04-08,202314-226023,226023,3,Clover,Core,99.0,74.0,83.91428571428577,52.14285714285717,15.085714285714232,21.857142857142833,99.0,74.0
2023-04-15,202315-226023,226023,3,Clover,Core,55.0,47.0,63.828571428571465,65.34285714285717,-8.828571428571465,-18.34285714285717,55.0,47.0
2023-04-22,202316-226023,226023,3,Clover,Core,39.0,81.0,41.40000000000002,77.31428571428576,-2.40000000000002,3.6857142857142406,39.0,81.0
